year,mark_bucket,total_students,bucket_size,rank_min,rank_max,percentile_min,percentile_max,aggregate_mark_min,aggregate_mark_max,community_modes
2025,147,239299,2697,125203,127899,52,53,147.000,147.745,BC:1174;MBC:820;SC:455;BCM:157;OC:78
2025,148,239299,2826,122377,125202,51,52,148.000,148.670,BC:1215;MBC:922;SC:427;BCM:157;OC:84
2025,149,239299,2839,119538,122376,49,51,149.000,149.925,BC:1251;MBC:889;SC:446;BCM:157;OC:85
2025,150,239299,2759,116779,119537,48,49,150.000,150.955,BC:1238;MBC:839;SC:450;BCM:141;OC:85
2025,151,239299,2794,113985,116778,47,48,151.000,151.986,BC:1250;MBC:878;SC:402;BCM:168;OC:82
2025,152,239299,2914,111071,113984,46,47,152.000,152.900,BC:1258;MBC:935;SC:427;BCM:154;OC:124
2025,153,239299,2797,108274,111070,45,46,153.000,153.770,BC:1246;MBC:885;SC:418;BCM:135;OC:93
2025,154,239299,2868,105406,108273,44,45,154.000,154.976,BC:1216;MBC:935;SC:445;BCM:173;OC:86
2025,155,239299,2770,102636,105405,42,44,155.000,155.855,BC:1242;MBC:843;SC:395;BCM:163;OC:109
2025,156,239299,2831,99805,102635,41,42,156.000,156.990,BC:1282;MBC:884;SC:405;BCM:159;OC:88
2025,157,239299,2857,96948,99804,40,41,157.000,157.900,BC:1284;MBC:883;SC:436;BCM:152;OC:96
2025,158,239299,2880,94068,96947,39,40,158.000,158.855,BC:1278;MBC:917;SC:402;BCM:172;OC:100
2025,159,239299,2914,91154,94067,38,39,159.000,159.845,BC:1391;MBC:879;SC:379;BCM:138;OC:112
2025,160,239299,2814,88340,91153,36,38,160.000,160.920,BC:1344;MBC:859;SC:354;BCM:158;OC:86
2025,161,239299,2898,85442,88339,35,36,161.000,161.890,BC:1307;MBC:897;SC:411;BCM:144;OC:125
2025,162,239299,2804,82638,85441,34,35,162.000,162.955,BC:1364;MBC:816;SC:364;BCM:160;OC:89
2025,163,239299,2862,79776,82637,33,34,163.000,163.950,BC:1367;MBC:851;SC:380;BCM:143;OC:111
2025,164,239299,2872,76904,79775,32,33,164.000,164.890,BC:1397;MBC:878;SC:338;BCM:140;OC:109
2025,165,239299,2819,74085,76903,30,32,165.000,165.815,BC:1339;MBC:850;SC:355;BCM:156;OC:112
2025,166,239299,2760,71325,74084,29,30,166.000,166.980,BC:1346;MBC:803;SC:347;BCM:145;OC:110
2025,167,239299,2818,68507,71324,28,29,167.000,167.977,BC:1317;MBC:867;SC:321;BCM:176;OC:128
2025,168,239299,2742,65765,68506,27,28,168.000,168.975,BC:1318;MBC:859;SC:290;BCM:140;OC:124
2025,169,239299,2681,63084,65764,26,27,169.000,169.890,BC:1306;MBC:823;SC:284;BCM:159;OC:99
2025,170,239299,2774,60310,63083,25,26,170.000,170.900,BC:1400;MBC:782;SC:333;BCM:147;OC:104
2025,171,239299,2755,57555,60309,24,25,171.000,171.905,BC:1403;MBC:800;SC:272;BCM:148;OC:125
2025,172,239299,2705,54850,57554,22,24,172.000,172.965,BC:1293;MBC:822;SC:334;BCM:136;OC:107
2025,173,239299,2723,52127,54849,21,22,173.000,173.945,BC:1365;MBC:826;SC:284;BCM:142;OC:98
2025,174,239299,2661,49466,52126,20,21,174.000,174.980,BC:1380;MBC:776;SC:256;BCM:133;OC:111
2025,175,239299,2601,46865,49465,19,20,175.000,175.990,BC:1319;MBC:761;SC:265;BCM:132;OC:116
2025,176,239299,2601,44264,46864,18,19,176.000,176.900,BC:1354;MBC:741;SC:236;BCM:141;OC:123
2025,177,239299,2580,41684,44263,17,18,177.000,177.990,BC:1316;MBC:748;SC:247;BCM:132;OC:124
2025,178,239299,2538,39146,41683,16,17,178.000,178.965,BC:1345;MBC:735;SC:238;BCM:129;OC:83
2025,179,239299,2480,36666,39145,15,16,179.000,179.980,BC:1288;MBC:716;SC:222;OC:129;BCM:119
2025,180,239299,2478,34188,36665,14,15,180.000,180.865,BC:1309;MBC:721;SC:212;OC:116;BCM:115
2025,181,239299,2442,31746,34187,13,14,181.000,181.890,BC:1299;MBC:705;SC:202;BCM:125;OC:102
2025,182,239299,2340,29406,31745,12,13,182.000,182.955,BC:1223;MBC:662;SC:204;OC:126;BCM:121
2025,183,239299,2397,27009,29405,11,12,183.000,183.995,BC:1276;MBC:668;SC:213;BCM:130;OC:104
2025,184,239299,2347,24662,27008,10,11,184.000,184.770,BC:1280;MBC:688;SC:159;BCM:113;OC:106
2025,185,239299,2246,22416,24661,9,10,185.000,185.910,BC:1197;MBC:620;SC:206;BCM:114;OC:101
2025,186,239299,2173,20243,22415,8,9,186.000,186.917,BC:1210;MBC:593;SC:144;BCM:117;OC:107
2025,187,239299,2172,18071,20242,7,8,187.000,187.965,BC:1164;MBC:645;SC:163;OC:110;BCM:81
2025,188,239299,2097,15974,18070,6,7,188.000,188.955,BC:1137;MBC:580;SC:151;OC:132;BCM:92
2025,189,239299,2015,13959,15973,5,6,189.000,189.750,BC:1093;MBC:537;SC:151;OC:118;BCM:109
2025,190,239299,1955,12004,13958,5,5,190.000,190.750,BC:1074;MBC:555;SC:131;OC:108;BCM:85
2025,191,239299,1797,10207,12003,4,5,191.000,191.945,BC:992;MBC:481;OC:115;SC:104;BCM:99
2025,192,239299,1748,8459,10206,3,4,192.000,192.760,BC:988;MBC:489;OC:96;SC:94;BCM:79
2025,193,239299,1616,6843,8458,2,3,193.000,193.925,BC:912;MBC:439;SC:97;OC:96;BCM:69
2025,194,239299,1591,5252,6842,2,2,194.000,194.810,BC:876;MBC:428;SC:105;OC:98;BCM:81
2025,195,239299,1482,3770,5251,1,2,195.000,195.750,BC:773;MBC:429;OC:107;SC:95;BCM:75
2025,196,239299,1258,2512,3769,1,1,196.000,196.667,BC:705;MBC:363;SC:75;OC:73;BCM:40
2025,197,239299,1000,1512,2511,0,1,197.000,197.667,BC:577;MBC:273;SC:69;OC:44;BCM:35
2025,198,239299,794,718,1511,0,0,198.000,198.667,BC:406;MBC:262;BCM:46;OC:40;SC:40
2025,199,239299,576,142,717,0,0,199.000,199.667,BC:306;MBC:196;OC:31;SC:22;BCM:21
2025,200,239299,141,1,141,0,0,200.000,200.000,BC:73;MBC:54;SC:8;OC:4;BCM:2
